payment_id,customer_id_payment,staff_id_payment,rental_id,amount,payment_date,rental_date,inventory_id,customer_id_rental,return_date,staff_id_rental,last_update_x_x,customer_id,store_id_x,first_name,last_name,email,address_id,activebool,create_date,last_update_y_x,active,film_id,store_id_y,last_update_x_y,title,description,release_year,language_id,rental_duration,rental_rate,length,replacement_cost,rating,last_update_y_y,special_features,fulltext
17543,350,1,3079,2.99,2007-02-20 13:42:06.996577,2005-06-20 15:13:40,2135,350,2005-06-21 12:03:40,1,2006-02-16 02:30:53,350,1,Juan,Fraley,juan.fraley@sakilacustomer.org,355,True,2006-02-14,2013-05-26 14:49:45.738,1,462,1,2006-02-15 10:09:17,Insider Arizona,A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory,2006,1,5,2.99,78,17.99,NC-17,2013-05-26 14:50:58.951,['Commentaries'],'arizona':2 'astound':4 'baloon':20 'factori':21 'hunter':12 'insid':1 'mad':8 'must':14 'pursu':15 'robot':17 'saga':5 'scientist':9
17544,350,2,3206,0.99,2007-02-20 23:08:05.996577,2005-06-21 00:39:39,2196,350,2005-06-22 05:12:39,1,2006-02-16 02:30:53,350,1,Juan,Fraley,juan.fraley@sakilacustomer.org,355,True,2006-02-14,2013-05-26 14:49:45.738,1,475,2,2006-02-15 10:09:17,Japanese Run,A Awe-Inspiring Epistle of a Feminist And a Girl who must Sink a Girl in The Outback,2006,1,6,0.99,135,29.99,G,2013-05-26 14:50:58.951,['Deleted Scenes'],"'awe':5 'awe-inspir':4 'epistl':7 'feminist':10 'girl':13,18 'inspir':6 'japanes':1 'must':15 'outback':21 'run':2 'sink':16"
17545,351,2,1792,5.99,2007-02-16 18:33:16.996577,2005-06-16 20:04:50,3800,351,2005-06-26 00:57:50,1,2006-02-16 02:30:53,351,1,Jack,Foust,jack.foust@sakilacustomer.org,356,True,2006-02-14,2013-05-26 14:49:45.738,1,832,1,2006-02-15 10:09:17,Splash Gump,A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank,2006,1,5,0.99,175,16.99,PG,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Deleted Scenes', 'Behind the Scenes']",'boat':11 'conquer':14 'crocodil':8 'gump':2 'hunter':16 'must':13 'saga':5 'shark':19 'splash':1 'tank':20 'taut':4
17546,351,1,1869,0.99,2007-02-17 00:36:26.996577,2005-06-17 02:08:00,871,351,2005-06-19 21:43:00,1,2006-02-16 02:30:53,351,1,Jack,Foust,jack.foust@sakilacustomer.org,356,True,2006-02-14,2013-05-26 14:49:45.738,1,191,2,2006-02-15 10:09:17,Crooked Frogmen,A Unbelieveable Drama of a Hunter And a Database Administrator who must Battle a Crocodile in An Abandoned Amusement Park,2006,1,6,0.99,143,27.99,PG-13,2013-05-26 14:50:58.951,"['Commentaries', 'Deleted Scenes', 'Behind the Scenes']",'abandon':20 'administr':12 'amus':21 'battl':15 'crocodil':17 'crook':1 'databas':11 'drama':5 'frogmen':2 'hunter':8 'must':14 'park':22 'unbeliev':4
17547,351,1,2759,2.99,2007-02-19 15:38:50.996577,2005-06-19 17:10:24,687,351,2005-06-24 21:56:24,2,2006-02-16 02:30:53,351,1,Jack,Foust,jack.foust@sakilacustomer.org,356,True,2006-02-14,2013-05-26 14:49:45.738,1,150,2,2006-02-15 10:09:17,Cider Desire,A Stunning Character Study of a Composer And a Mad Cow who must Succumb a Cat in Soviet Georgia,2006,1,7,2.99,101,9.99,PG,2013-05-26 14:50:58.951,['Behind the Scenes'],'cat':18 'charact':5 'cider':1 'compos':9 'cow':13 'desir':2 'georgia':21 'mad':12 'must':15 'soviet':20 'studi':6 'stun':4 'succumb':16
17548,352,1,1498,0.99,2007-02-15 20:26:26.996577,2005-06-15 21:58:00,3690,352,2005-06-17 21:50:00,1,2006-02-16 02:30:53,352,1,Albert,Crouse,albert.crouse@sakilacustomer.org,357,True,2006-02-14,2013-05-26 14:49:45.738,1,807,1,2006-02-15 10:09:17,Sleuth Orient,A Fateful Character Study of a Husband And a Dog who must Find a Feminist in Ancient India,2006,1,4,0.99,87,25.99,NC-17,2013-05-26 14:50:58.951,"['Deleted Scenes', 'Behind the Scenes']",'ancient':19 'charact':5 'dog':12 'fate':4 'feminist':17 'find':15 'husband':9 'india':20 'must':14 'orient':2 'sleuth':1 'studi':6
17549,352,1,1649,4.99,2007-02-16 07:48:59.996577,2005-06-16 09:20:33,390,352,2005-06-18 13:42:33,1,2006-02-16 02:30:53,352,1,Albert,Crouse,albert.crouse@sakilacustomer.org,357,True,2006-02-14,2013-05-26 14:49:45.738,1,86,1,2006-02-15 10:09:17,Boogie Amelie,A Lacklusture Character Study of a Husband And a Sumo Wrestler who must Succumb a Technical Writer in The Gulf of Mexico,2006,1,6,4.99,121,11.99,R,2013-05-26 14:50:58.951,"['Commentaries', 'Behind the Scenes']",'ameli':2 'boogi':1 'charact':5 'gulf':22 'husband':9 'lacklustur':4 'mexico':24 'must':15 'studi':6 'succumb':16 'sumo':12 'technic':18 'wrestler':13 'writer':19
17550,352,1,1678,4.99,2007-02-16 09:36:54.996577,2005-06-16 11:08:28,1856,352,2005-06-19 15:44:28,1,2006-02-16 02:30:53,352,1,Albert,Crouse,albert.crouse@sakilacustomer.org,357,True,2006-02-14,2013-05-26 14:49:45.738,1,403,2,2006-02-15 10:09:17,Harry Idaho,A Taut Yarn of a Technical Writer And a Feminist who must Outrace a Dog in California,2006,1,5,4.99,121,18.99,PG-13,2013-05-26 14:50:58.951,"['Commentaries', 'Deleted Scenes']",'california':19 'dog':17 'feminist':12 'harri':1 'idaho':2 'must':14 'outrac':15 'taut':4 'technic':8 'writer':9 'yarn':5
17551,352,1,1780,4.99,2007-02-16 17:40:11.996577,2005-06-16 19:11:45,146,352,2005-06-19 15:34:45,2,2006-02-16 02:30:53,352,1,Albert,Crouse,albert.crouse@sakilacustomer.org,357,True,2006-02-14,2013-05-26 14:49:45.738,1,31,1,2006-02-15 10:09:17,Apache Divine,A Awe-Inspiring Reflection of a Pastry Chef And a Teacher who must Overcome a Sumo Wrestler in A U-Boat,2006,1,5,4.99,92,16.99,NC-17,2013-05-26 14:50:58.951,"['Commentaries', 'Deleted Scenes', 'Behind the Scenes']",'apach':1 'awe':5 'awe-inspir':4 'boat':25 'chef':11 'divin':2 'inspir':6 'must':16 'overcom':17 'pastri':10 'reflect':7 'sumo':19 'teacher':14 'u':24 'u-boat':23 'wrestler':20
17552,352,2,3331,4.99,2007-02-21 08:06:19.996577,2005-06-21 09:37:53,2913,352,2005-06-26 04:01:53,2,2006-02-16 02:30:53,352,1,Albert,Crouse,albert.crouse@sakilacustomer.org,357,True,2006-02-14,2013-05-26 14:49:45.738,1,640,2,2006-02-15 10:09:17,Opus Ice,A Fast-Paced Drama of a Hunter And a Boy who must Discover a Feminist in The Sahara Desert,2006,1,5,4.99,102,21.99,R,2013-05-26 14:50:58.951,"['Commentaries', 'Deleted Scenes']",'boy':13 'desert':22 'discov':16 'drama':7 'fast':5 'fast-pac':4 'feminist':18 'hunter':10 'ice':2 'must':15 'opus':1 'pace':6 'sahara':21
17553,353,2,1359,2.99,2007-02-15 11:58:56.996577,2005-06-15 13:30:30,3140,353,2005-06-17 14:55:30,1,2006-02-16 02:30:53,353,1,Jonathan,Scarborough,jonathan.scarborough@sakilacustomer.org,358,True,2006-02-14,2013-05-26 14:49:45.738,1,690,1,2006-02-15 10:09:17,Pond Seattle,A Stunning Drama of a Teacher And a Boat who must Battle a Feminist in Ancient China,2006,1,7,2.99,185,25.99,PG-13,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Behind the Scenes']",'ancient':18 'battl':14 'boat':11 'china':19 'drama':5 'feminist':16 'must':13 'pond':1 'seattl':2 'stun':4 'teacher':8
17554,353,2,1928,7.99,2007-02-17 05:16:57.996577,2005-06-17 06:48:31,3454,353,2005-06-26 08:17:31,1,2006-02-16 02:30:53,353,1,Jonathan,Scarborough,jonathan.scarborough@sakilacustomer.org,358,True,2006-02-14,2013-05-26 14:49:45.738,1,757,2,2006-02-15 10:09:17,Sagebrush Clueless,A Insightful Story of a Lumberjack And a Hunter who must Kill a Boy in Ancient Japan,2006,1,4,2.99,106,28.99,G,2013-05-26 14:50:58.951,['Trailers'],'ancient':18 'boy':16 'clueless':2 'hunter':11 'insight':4 'japan':19 'kill':14 'lumberjack':8 'must':13 'sagebrush':1 'stori':5
17555,353,2,3233,6.99,2007-02-21 01:07:57.996577,2005-06-21 02:39:31,3542,353,2005-06-28 05:23:31,2,2006-02-16 02:30:53,353,1,Jonathan,Scarborough,jonathan.scarborough@sakilacustomer.org,358,True,2006-02-14,2013-05-26 14:49:45.738,1,774,1,2006-02-15 10:09:17,Searchers Wait,A Fast-Paced Tale of a Car And a Mad Scientist who must Kill a Womanizer in Ancient Japan,2006,1,3,2.99,182,22.99,NC-17,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Deleted Scenes', 'Behind the Scenes']",'ancient':21 'car':10 'fast':5 'fast-pac':4 'japan':22 'kill':17 'mad':13 'must':16 'pace':6 'scientist':14 'searcher':1 'tale':7 'wait':2 'woman':19
17556,354,1,1491,0.99,2007-02-15 20:16:44.996577,2005-06-15 21:48:18,848,354,2005-06-20 16:40:18,1,2006-02-16 02:30:53,354,2,Justin,Ngo,justin.ngo@sakilacustomer.org,359,True,2006-02-14,2013-05-26 14:49:45.738,1,186,1,2006-02-15 10:09:17,Craft Outfield,A Lacklusture Display of a Explorer And a Hunter who must Succumb a Database Administrator in A Baloon Factory,2006,1,6,0.99,64,17.99,NC-17,2013-05-26 14:50:58.951,"['Deleted Scenes', 'Behind the Scenes']",'administr':17 'baloon':20 'craft':1 'databas':16 'display':5 'explor':8 'factori':21 'hunter':11 'lacklustur':4 'must':13 'outfield':2 'succumb':14
17557,354,1,2275,4.99,2007-02-18 04:59:55.996577,2005-06-18 06:31:29,2805,354,2005-06-24 10:04:29,2,2006-02-16 02:30:53,354,2,Justin,Ngo,justin.ngo@sakilacustomer.org,359,True,2006-02-14,2013-05-26 14:49:45.738,1,616,1,2006-02-15 10:09:17,National Story,A Taut Epistle of a Mad Scientist And a Girl who must Escape a Monkey in California,2006,1,4,2.99,92,19.99,NC-17,2013-05-26 14:50:58.951,['Trailers'],'california':19 'epistl':5 'escap':15 'girl':12 'mad':8 'monkey':17 'must':14 'nation':1 'scientist':9 'stori':2 'taut':4
17558,354,1,2769,6.99,2007-02-19 16:20:40.996577,2005-06-19 17:52:14,1222,354,2005-06-26 20:30:14,2,2006-02-16 02:30:53,354,2,Justin,Ngo,justin.ngo@sakilacustomer.org,359,True,2006-02-14,2013-05-26 14:49:45.738,1,271,1,2006-02-15 10:09:17,Easy Gladiator,A Fateful Story of a Monkey And a Girl who must Overcome a Pastry Chef in Ancient India,2006,1,5,4.99,148,12.99,G,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Behind the Scenes']",'ancient':19 'chef':17 'easi':1 'fate':4 'girl':11 'gladiat':2 'india':20 'monkey':8 'must':13 'overcom':14 'pastri':16 'stori':5
17559,354,1,3139,2.99,2007-02-20 18:13:11.996577,2005-06-20 19:44:45,3474,354,2005-06-23 16:24:45,1,2006-02-16 02:30:53,354,2,Justin,Ngo,justin.ngo@sakilacustomer.org,359,True,2006-02-14,2013-05-26 14:49:45.738,1,761,2,2006-02-15 10:09:17,Santa Paris,A Emotional Documentary of a Moose And a Car who must Redeem a Mad Cow in A Baloon Factory,2006,1,7,2.99,154,23.99,PG,2013-05-26 14:50:58.951,"['Commentaries', 'Behind the Scenes']",'baloon':20 'car':11 'cow':17 'documentari':5 'emot':4 'factori':21 'mad':16 'moos':8 'must':13 'pari':2 'redeem':14 'santa':1
17560,355,2,1488,0.99,2007-02-15 20:08:20.996577,2005-06-15 21:39:54,1081,355,2005-06-16 20:33:54,1,2006-02-16 02:30:53,355,2,Terry,Grissom,terry.grissom@sakilacustomer.org,360,True,2006-02-14,2013-05-26 14:49:45.738,1,241,1,2006-02-15 10:09:17,Donnie Alley,A Awe-Inspiring Tale of a Butler And a Frisbee who must Vanquish a Teacher in Ancient Japan,2006,1,4,0.99,125,20.99,NC-17,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Behind the Scenes']",'alley':2 'ancient':20 'awe':5 'awe-inspir':4 'butler':10 'donni':1 'frisbe':13 'inspir':6 'japan':21 'must':15 'tale':7 'teacher':18 'vanquish':16
17561,355,1,1612,2.99,2007-02-16 05:20:31.996577,2005-06-16 06:52:05,3025,355,2005-06-19 01:51:05,1,2006-02-16 02:30:53,355,2,Terry,Grissom,terry.grissom@sakilacustomer.org,360,True,2006-02-14,2013-05-26 14:49:45.738,1,664,2,2006-02-15 10:09:17,Patriot Roman,A Taut Saga of a Robot And a Database Administrator who must Challenge a Astronaut in California,2006,1,6,2.99,65,12.99,PG,2013-05-26 14:50:58.951,"['Trailers', 'Deleted Scenes']",'administr':12 'astronaut':17 'california':19 'challeng':15 'databas':11 'must':14 'patriot':1 'robot':8 'roman':2 'saga':5 'taut':4
17562,356,1,1410,0.99,2007-02-15 15:28:12.996577,2005-06-15 16:59:46,809,356,2005-06-21 16:38:46,1,2006-02-16 02:30:53,356,2,Gerald,Fultz,gerald.fultz@sakilacustomer.org,361,True,2006-02-14,2013-05-26 14:49:45.738,1,176,1,2006-02-15 10:09:17,Congeniality Quest,A Touching Documentary of a Cat And a Pastry Chef who must Find a Lumberjack in A Baloon,2006,1,6,0.99,87,21.99,PG-13,2013-05-26 14:50:58.951,"['Commentaries', 'Behind the Scenes']",'baloon':20 'cat':8 'chef':12 'congeni':1 'documentari':5 'find':15 'lumberjack':17 'must':14 'pastri':11 'quest':2 'touch':4
17563,356,1,2405,2.99,2007-02-18 15:05:04.996577,2005-06-18 16:36:38,3604,356,2005-06-21 19:15:38,1,2006-02-16 02:30:53,356,2,Gerald,Fultz,gerald.fultz@sakilacustomer.org,361,True,2006-02-14,2013-05-26 14:49:45.738,1,788,1,2006-02-15 10:09:17,Ship Wonderland,A Thrilling Saga of a Monkey And a Frisbee who must Escape a Explorer in The Outback,2006,1,5,2.99,104,15.99,R,2013-05-26 14:50:58.951,['Commentaries'],'escap':14 'explor':16 'frisbe':11 'monkey':8 'must':13 'outback':19 'saga':5 'ship':1 'thrill':4 'wonderland':2
17564,356,1,2433,4.99,2007-02-18 16:38:43.996577,2005-06-18 18:10:17,937,356,2005-06-23 14:46:17,2,2006-02-16 02:30:53,356,2,Gerald,Fultz,gerald.fultz@sakilacustomer.org,361,True,2006-02-14,2013-05-26 14:49:45.738,1,207,1,2006-02-15 10:09:17,Dangerous Uptown,A Unbelieveable Story of a Mad Scientist And a Woman who must Overcome a Dog in California,2006,1,7,4.99,121,26.99,PG,2013-05-26 14:50:58.951,['Commentaries'],'california':19 'danger':1 'dog':17 'mad':8 'must':14 'overcom':15 'scientist':9 'stori':5 'unbeliev':4 'uptown':2 'woman':12
17565,357,2,1246,5.99,2007-02-15 03:39:45.996577,2005-06-15 05:11:19,431,357,2005-06-21 02:21:19,1,2006-02-16 02:30:53,357,1,Keith,Rico,keith.rico@sakilacustomer.org,362,True,2006-02-14,2013-05-26 14:49:45.738,1,95,2,2006-02-15 10:09:17,Breakfast Goldfinger,A Beautiful Reflection of a Student And a Student who must Fight a Moose in Berlin,2006,1,5,4.99,123,18.99,G,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Deleted Scenes']","'beauti':4 'berlin':18 'breakfast':1 'fight':14 'goldfing':2 'moos':16 'must':13 'reflect':5 'student':8,11"
17566,357,1,1788,1.99,2007-02-16 18:15:44.996577,2005-06-16 19:47:18,3794,357,2005-06-22 23:10:18,1,2006-02-16 02:30:53,357,1,Keith,Rico,keith.rico@sakilacustomer.org,362,True,2006-02-14,2013-05-26 14:49:45.738,1,831,1,2006-02-15 10:09:17,Spirited Casualties,A Taut Story of a Waitress And a Man who must Face a Car in A Baloon Factory,2006,1,5,0.99,138,20.99,PG-13,2013-05-26 14:50:58.951,"['Commentaries', 'Behind the Scenes']",'baloon':19 'car':16 'casualti':2 'face':14 'factori':20 'man':11 'must':13 'spirit':1 'stori':5 'taut':4 'waitress':8
17567,357,2,1971,1.99,2007-02-17 07:52:25.996577,2005-06-17 09:23:59,2870,357,2005-06-25 13:20:59,2,2006-02-16 02:30:53,357,1,Keith,Rico,keith.rico@sakilacustomer.org,362,True,2006-02-14,2013-05-26 14:49:45.738,1,629,2,2006-02-15 10:09:17,Notorious Reunion,A Amazing Epistle of a Woman And a Squirrel who must Fight a Hunter in A Baloon,2006,1,7,0.99,128,9.99,NC-17,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Deleted Scenes']",'amaz':4 'baloon':19 'epistl':5 'fight':14 'hunter':16 'must':13 'notori':1 'reunion':2 'squirrel':11 'woman':8
17568,357,2,2153,6.99,2007-02-17 21:26:30.996577,2005-06-17 22:58:04,2440,357,2005-06-24 19:38:04,2,2006-02-16 02:30:53,357,1,Keith,Rico,keith.rico@sakilacustomer.org,362,True,2006-02-14,2013-05-26 14:49:45.738,1,532,2,2006-02-15 10:09:17,Loser Hustler,A Stunning Drama of a Robot And a Feminist who must Outgun a Butler in Nigeria,2006,1,5,4.99,80,28.99,PG,2013-05-26 14:50:58.951,"['Deleted Scenes', 'Behind the Scenes']",'butler':16 'drama':5 'feminist':11 'hustler':2 'loser':1 'must':13 'nigeria':18 'outgun':14 'robot':8 'stun':4
17569,358,1,1455,2.99,2007-02-15 18:19:32.996577,2005-06-15 19:51:06,2194,358,2005-06-18 21:54:06,2,2006-02-16 02:30:53,358,2,Samuel,Marlow,samuel.marlow@sakilacustomer.org,363,True,2006-02-14,2013-05-26 14:49:45.738,1,474,2,2006-02-15 10:09:17,Jade Bunch,A Insightful Panorama of a Squirrel And a Mad Cow who must Confront a Student in The First Manned Space Station,2006,1,6,2.99,174,21.99,NC-17,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Behind the Scenes']",'bunch':2 'confront':15 'cow':12 'first':20 'insight':4 'jade':1 'mad':11 'man':21 'must':14 'panorama':5 'space':22 'squirrel':8 'station':23 'student':17
17570,358,2,1908,0.99,2007-02-17 03:39:02.996577,2005-06-17 05:10:36,399,358,2005-06-19 03:52:36,1,2006-02-16 02:30:53,358,2,Samuel,Marlow,samuel.marlow@sakilacustomer.org,363,True,2006-02-14,2013-05-26 14:49:45.738,1,89,1,2006-02-15 10:09:17,Borrowers Bedazzled,A Brilliant Epistle of a Teacher And a Sumo Wrestler who must Defeat a Man in An Abandoned Fun House,2006,1,7,0.99,63,22.99,G,2013-05-26 14:50:58.951,"['Commentaries', 'Deleted Scenes', 'Behind the Scenes']",'abandon':20 'bedazzl':2 'borrow':1 'brilliant':4 'defeat':15 'epistl':5 'fun':21 'hous':22 'man':17 'must':14 'sumo':11 'teacher':8 'wrestler':12
17571,358,1,2114,5.99,2007-02-17 18:28:51.996577,2005-06-17 20:00:25,3541,358,2005-06-23 18:51:25,1,2006-02-16 02:30:53,358,2,Samuel,Marlow,samuel.marlow@sakilacustomer.org,363,True,2006-02-14,2013-05-26 14:49:45.738,1,774,1,2006-02-15 10:09:17,Searchers Wait,A Fast-Paced Tale of a Car And a Mad Scientist who must Kill a Womanizer in Ancient Japan,2006,1,3,2.99,182,22.99,NC-17,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Deleted Scenes', 'Behind the Scenes']",'ancient':21 'car':10 'fast':5 'fast-pac':4 'japan':22 'kill':17 'mad':13 'must':16 'pace':6 'scientist':14 'searcher':1 'tale':7 'wait':2 'woman':19
17572,358,1,2721,2.99,2007-02-19 13:21:50.996577,2005-06-19 14:53:24,3786,358,2005-06-21 18:22:24,2,2006-02-16 02:30:53,358,2,Samuel,Marlow,samuel.marlow@sakilacustomer.org,363,True,2006-02-14,2013-05-26 14:49:45.738,1,829,1,2006-02-15 10:09:17,Spinal Rocky,A Lacklusture Epistle of a Sumo Wrestler And a Squirrel who must Defeat a Explorer in California,2006,1,7,2.99,138,12.99,PG-13,2013-05-26 14:50:58.951,"['Commentaries', 'Deleted Scenes']",'california':19 'defeat':15 'epistl':5 'explor':17 'lacklustur':4 'must':14 'rocki':2 'spinal':1 'squirrel':12 'sumo':8 'wrestler':9
17573,358,1,2749,2.99,2007-02-19 14:56:01.996577,2005-06-19 16:27:35,1540,358,2005-06-25 21:06:35,2,2006-02-16 02:30:53,358,2,Samuel,Marlow,samuel.marlow@sakilacustomer.org,363,True,2006-02-14,2013-05-26 14:49:45.738,1,337,1,2006-02-15 10:09:17,Frida Slipper,A Fateful Story of a Lumberjack And a Car who must Escape a Boat in An Abandoned Mine Shaft,2006,1,6,2.99,73,11.99,R,2013-05-26 14:50:58.951,"['Trailers', 'Deleted Scenes']",'abandon':19 'boat':16 'car':11 'escap':14 'fate':4 'frida':1 'lumberjack':8 'mine':20 'must':13 'shaft':21 'slipper':2 'stori':5
17574,358,1,3245,2.99,2007-02-21 01:34:37.996577,2005-06-21 03:06:11,2057,358,2005-06-25 08:06:11,2,2006-02-16 02:30:53,358,2,Samuel,Marlow,samuel.marlow@sakilacustomer.org,363,True,2006-02-14,2013-05-26 14:49:45.738,1,447,1,2006-02-15 10:09:17,Ice Crossing,A Fast-Paced Tale of a Butler And a Moose who must Overcome a Pioneer in A Manhattan Penthouse,2006,1,5,2.99,131,28.99,R,2013-05-26 14:50:58.951,['Deleted Scenes'],'butler':10 'cross':2 'fast':5 'fast-pac':4 'ice':1 'manhattan':21 'moos':13 'must':15 'overcom':16 'pace':6 'penthous':22 'pioneer':18 'tale':7
17575,359,2,1329,4.99,2007-02-15 09:53:32.996577,2005-06-15 11:25:06,1154,359,2005-06-17 16:10:06,2,2006-02-16 02:30:53,359,2,Willie,Markham,willie.markham@sakilacustomer.org,364,True,2006-02-14,2013-05-26 14:49:45.738,1,255,1,2006-02-15 10:09:17,Driving Polish,A Action-Packed Yarn of a Feminist And a Technical Writer who must Sink a Boat in An Abandoned Mine Shaft,2006,1,6,4.99,175,21.99,NC-17,2013-05-26 14:50:58.951,"['Trailers', 'Deleted Scenes']",'abandon':22 'action':5 'action-pack':4 'boat':19 'drive':1 'feminist':10 'mine':23 'must':16 'pack':6 'polish':2 'shaft':24 'sink':17 'technic':13 'writer':14 'yarn':7
17576,359,2,1770,1.99,2007-02-16 16:36:21.996577,2005-06-16 18:07:55,1681,359,2005-06-23 23:49:55,2,2006-02-16 02:30:53,359,2,Willie,Markham,willie.markham@sakilacustomer.org,364,True,2006-02-14,2013-05-26 14:49:45.738,1,367,1,2006-02-15 10:09:17,Goldmine Tycoon,A Brilliant Epistle of a Composer And a Frisbee who must Conquer a Husband in The Outback,2006,1,6,0.99,153,20.99,R,2013-05-26 14:50:58.951,"['Trailers', 'Behind the Scenes']",'brilliant':4 'compos':8 'conquer':14 'epistl':5 'frisbe':11 'goldmin':1 'husband':16 'must':13 'outback':19 'tycoon':2
17577,359,1,2401,0.99,2007-02-18 14:50:29.996577,2005-06-18 16:22:03,85,359,2005-06-19 13:49:03,2,2006-02-16 02:30:53,359,2,Willie,Markham,willie.markham@sakilacustomer.org,364,True,2006-02-14,2013-05-26 14:49:45.738,1,17,2,2006-02-15 10:09:17,Alone Trip,A Fast-Paced Character Study of a Composer And a Dog who must Outgun a Boat in An Abandoned Fun House,2006,1,3,0.99,82,14.99,R,2013-05-26 14:50:58.951,"['Trailers', 'Behind the Scenes']",'abandon':22 'alon':1 'boat':19 'charact':7 'compos':11 'dog':14 'fast':5 'fast-pac':4 'fun':23 'hous':24 'must':16 'outgun':17 'pace':6 'studi':8 'trip':2
17578,359,1,2736,4.99,2007-02-19 14:11:46.996577,2005-06-19 15:43:20,4510,359,2005-06-21 13:03:20,1,2006-02-16 02:30:53,359,2,Willie,Markham,willie.markham@sakilacustomer.org,364,True,2006-02-14,2013-05-26 14:49:45.738,1,985,1,2006-02-15 10:09:17,Wonderland Christmas,A Awe-Inspiring Character Study of a Waitress And a Car who must Pursue a Mad Scientist in The First Manned Space Station,2006,1,4,4.99,111,19.99,PG,2013-05-26 14:50:58.951,['Commentaries'],'awe':5 'awe-inspir':4 'car':14 'charact':7 'christma':2 'first':23 'inspir':6 'mad':19 'man':24 'must':16 'pursu':17 'scientist':20 'space':25 'station':26 'studi':8 'waitress':11 'wonderland':1
17579,360,2,1492,0.99,2007-02-15 20:17:01.996577,2005-06-15 21:48:35,4148,360,2005-06-17 17:18:35,1,2006-02-16 02:30:53,360,2,Ralph,Madrigal,ralph.madrigal@sakilacustomer.org,365,True,2006-02-14,2013-05-26 14:49:45.738,1,901,1,2006-02-15 10:09:17,Tracy Cider,A Touching Reflection of a Database Administrator And a Madman who must Build a Lumberjack in Nigeria,2006,1,3,0.99,142,29.99,G,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Behind the Scenes']",'administr':9 'build':15 'cider':2 'databas':8 'lumberjack':17 'madman':12 'must':14 'nigeria':19 'reflect':5 'touch':4 'traci':1
